content,date,dianzan,director,name,region,star,type,user_id
从杨粲杨价杨文三代播州使的墓葬讲起，到荣宠一时最后被围剿的杨应龙，梳理了海龙屯历宋元明三代的历史，展现考古现场和实验室工作，还串起了彭城宋代金银窖藏，合川钓鱼城前蒙哥之死等历史。虽然脱不去探索发现的感觉，但是制作精良，长知识，还非常有趣。今年杜鹃花开的季节去了海龙屯，强烈推荐。,2018-07-20,0,朱晶,海龙屯,中国大陆,allstar50 rating,纪录片,Asa

当我站在海龙屯的石阶上，过往的一切波澜壮阔，动人心弦缠绵悱恻家国大义 早已烟消云散。听说在最后一战时，伴随着残酷的战争与鲜血的，是漫山遍野的红色杜鹃。当真是美丽的悲剧。杨家几百年的基业，终于抵不过时间。,2018-07-22,0,朱晶,海龙屯,中国大陆,allstar40 rating,纪录片,清都山水郎

比预想还要好看，线索脉络分明，自己给自己排了一场电影然后调休来看可以说是很6了哈哈哈哈哈哈～,2018-07-19,0,朱晶,海龙屯,中国大陆,allstar50 rating,纪录片,羽小凉

制作精良的纪录片，杨氏土司家族兴衰成败，学到了不少历史知识。导演非常用心，明朝的服饰用具都很还原。,2018-07-19,0,朱晶,海龙屯,中国大陆,allstar30 rating,纪录片,四喜丸子

五百年的家族兴旺，由一个好色子孙而衰。配音和画面都很好，作为一个纪录片没有局限于现实事物，而着重刻画历史的根源。有限的经费却重新演绎出真实的历史感。,2018-07-19,0,朱晶,海龙屯,中国大陆,allstar50 rating,纪录片,须弥山中

已经看完了，说是一部很有心的纪录片。其实更像是一部讲述杨氏历史兴衰的一部电影。,2018-07-08,5,朱晶,海龙屯,中国大陆,allstar50 rating,纪录片,Su Coker 、

杨家725年的基业毁于此。万历时期真是难啊，川黔土司叛乱，秦蜀流民祸乱，直接导致大顺政权终结明朝，北方女真虎视眈眈，倭寇屡犯，朝鲜不争气。水灾，旱灾，官府盘剥，老百姓穷的发疯。朝纲实则乱作一团，党争加剧。太tm倒霉了。。。,2018-07-26,0,朱晶,海龙屯,中国大陆,allstar50 rating,纪录片,NeezzzΘ

以考古为引  讲出了播州杨家近千年的兴衰  去过这么多次海龙屯  总算对它的历史算了解了,2018-07-05,2,朱晶,海龙屯,中国大陆,allstar40 rating,纪录片,。。。

杨家终于有个最牛逼的人物了。,2018-07-17,1,朱晶,海龙屯,中国大陆,allstar50 rating,纪录片,深白色

小成本也可以很精良 五星粉我大明衣冠,2018-07-14,1,朱晶,海龙屯,中国大陆,allstar50 rating,纪录片,Linkon

"没有各大自媒体公众号传的那么邪乎！
就是讲了一个故事，故事的演员场景比较走心！
但是，但是和盗墓没什么关系好吧",2018-07-19,0,朱晶,海龙屯,中国大陆,allstar30 rating,纪录片,化蝶寻梅

纪录片看的少，不敢妄言。总体不错，值得一看。,2018-07-22,0,朱晶,海龙屯,中国大陆,allstar50 rating,纪录片,Travis_Garrix

短了一点😂,2018-07-14,1,朱晶,海龙屯,中国大陆,allstar50 rating,纪录片,不作死的六娃

拉拉,2018-07-14,0,朱晶,海龙屯,中国大陆,allstar40 rating,纪录片,缥缈虚空

很爽的爆米花电影，强森这次不仅要与恐怖分子打斗，还要飞向万丈高楼，冒着重重火险救亲人，在香港市中心设一个世界第一高楼“明珠塔”，里面奇花异草、各类机关，这个创意好，IMAX看下面，脚底发软，手心冒汗，眩晕得刺激，周围一阵阵的有人尖叫。昆凌演的女杀手还不错，冷艳又性感。,2018-07-12,42,罗森·马歇尔·瑟伯,摩天营救,美国,allstar30 rating,"动作,惊悚,冒险",内陆飞鱼

从海报就知道这楼一定会着火，从主演就知道他一定是超人，从类型就知道一定会营救成功。丈夫攀爬大楼一定会失手一下，妻子过独木板一定会趔趄一下，是生理本能让人随之紧张。演示胶带义肢消防锤的用法，普及重启和搜索的意义。最后他抱着女儿在大楼顶层，深陷火海一般的地狱，可这个地方明明叫做天堂。,2018-07-20,63,罗森·马歇尔·瑟伯,摩天营救,美国,allstar20 rating,"动作,惊悚,冒险",西楼尘

一般般的爆米花电影,2018-07-20,25,罗森·马歇尔·瑟伯,摩天营救,美国,allstar30 rating,"动作,惊悚,冒险",橙曦羽潞

"1、昆凌这角色真的很酷 可是她到底和反派什么关系并没有说清楚。
2、反派太矫情 明明可以一枪崩了赵 但他说要赵看着大楼崩塌 这太电影化了。
3、粤语不标准 全片包括很多新闻工作者的粤语都是不标准【我是广东人不用质疑我的判断能力】 既然角色没啥挑战性 为什么不能找几个香港本地人来演？细节见真知啊导演！
P.S. 说真的 作为全世界楼价最高的地方 香港如果真的可以建这样一座大楼 得解决多少人的住房问题啊！",2018-07-20,53,罗森·马歇尔·瑟伯,摩天营救,美国,allstar30 rating,"动作,惊悚,冒险",七月的色烈芬_

爸爸！我也想泳有一个肩膀像山一样宽阔、可以把头埋进他胸肌间嘤嘤哭泣的爸爸！我也被困在生活这座高塔里啊，快来救我啊爸爸！,2018-07-22,35,罗森·马歇尔·瑟伯,摩天营救,美国,allstar40 rating,"动作,惊悚,冒险",王大根

"直接，就是爽，驚險，刺激。沒多大期待，不想竟是上半年看過最過癮的好萊塢電影。整一齣經典“虎膽龍威”式孤膽英雄，飛簷走壁，萬夫莫敵。
但凡商業片故事基於現實，就得強調實感，熟悉感。於是每見這種類型的電影，一涉及高概念，就能感歎好萊塢工業化的極盡純熟。一種可觸碰的真實夢幻，真是太吸引",2018-07-14,28,罗森·马歇尔·瑟伯,摩天营救,美国,allstar40 rating,"动作,惊悚,冒险",The Great Lee

一部很标准的好莱坞暑期档动作大片，背景设定在香港，好在不是那种强行杂交的合拍片。一幢梦幻般、科技感极强、自带生态系统的未来摩天大楼陷入火海，巨石开挂般在楼内外上蹿下跳（可有效治愈恐高），融灾难片、动作片、个人英雄主义于一体，最终落点在一名普通人的父爱上。男主的多功能假肢很抢眼……特效不错，不着痕迹。昆凌彻底颠覆了一把甜妹形象，就是戏份不算多,2018-07-15,35,罗森·马歇尔·瑟伯,摩天营救,美国,allstar40 rating,"动作,惊悚,冒险",三心

合格的好莱坞商业片，属于完成度不错的那种，虽然都是套路牌，没有任何能让人出乎意料的地方，但有两场重头戏还是拍的足够惊喜刺激，看着大块头男主角徒手爬大楼，也算是值回票价了，而且这样的电影就是爆米花电影中的爆米花，不需要观众带脑子，只管跟着主角high起来就行，爽完就算。看了场4DX的厅，椅子是真·戏精。,2018-07-21,28,罗森·马歇尔·瑟伯,摩天营救,美国,allstar30 rating,"动作,惊悚,冒险",亵渎电影

如果把强森换成柯南，这片子就完美了。,2018-07-20,47,罗森·马歇尔·瑟伯,摩天营救,美国,allstar40 rating,"动作,惊悚,冒险",河狸

影厅里此起彼伏的尖叫、鼓掌、男的向女的显摆常识、女的向男的卖萌撒娇，可真的是吃瓜群众的真实写照了,2018-07-20,26,罗森·马歇尔·瑟伯,摩天营救,美国,allstar20 rating,"动作,惊悚,冒险",扭腰客

在主角一定不会死的情况，如何营造紧张感是关键，这点还是做到了。,2018-07-22,25,罗森·马歇尔·瑟伯,摩天营救,美国,allstar30 rating,"动作,惊悚,冒险",邓安庆

赵川普高高在上被火烧，香港人民热闹得像过节,2018-07-20,26,罗森·马歇尔·瑟伯,摩天营救,美国,allstar30 rating,"动作,惊悚,冒险",汽车大师

狂暴巨兽2.0，巨石强森就是巨兽本人,2018-07-19,21,罗森·马歇尔·瑟伯,摩天营救,美国,allstar30 rating,"动作,惊悚,冒险",翻滚吧！蛋堡

精彩刺激，全程看的惊心动魄。,2018-07-22,14,罗森·马歇尔·瑟伯,摩天营救,美国,allstar40 rating,"动作,惊悚,冒险",似水年华

“独脚侠”的男性阉割，只有通过爬又长又硬的摩天楼才能爽到。整合了《虎胆龙威》+《火烧摩天楼》的概念作为升级，有种沉浸式的观影体验，有几个画面有从座椅跌落银幕的感觉。尽管主角一家开启了“上帝模式”，但它埋的细节做到了前后呼应，包括对自身缺陷的开发也有利用到。,2018-07-12,17,罗森·马歇尔·瑟伯,摩天营救,美国,allstar30 rating,"动作,惊悚,冒险",大奇特(Grinch)

佣兵火烧赵家人，倒霉惊动大力神，摩天大楼顶个球，一键重启万事休。记得小时候看过老版，故事曲折人物精彩，一群灾民高楼求生拍得惊心动魄，现在这个改成科幻故事了，不是说科技多进步，而是明珠塔隐喻的未来香港社会结构：富豪、打手、第一公民全家以及96层以下的众生……该烧一把Lingo的《冲天火》。顶层的镜宫既是致敬，也是一种隐喻。,2018-07-20,20,罗森·马歇尔·瑟伯,摩天营救,美国,allstar30 rating,"动作,惊悚,冒险",风间隼

强森爬楼那段简直就是《狂暴巨兽》里的大猩猩，也算是连宇宙了。十年前的心理危机始终没有被解决，烧楼的动机蠢得扶额。强森可能是这个世界上说“family”说得最多的演员，看到口型就想捂耳朵。,2018-07-18,13,罗森·马歇尔·瑟伯,摩天营救,美国,allstar30 rating,"动作,惊悚,冒险",蜉蝣

特别爆米花，虽然有硬伤，但确实还行，有几场戏看起来很抓心。主题上还是好父亲好丈夫为爱拯救家庭的故事，同时加入了阴谋的元素，可以看作另一个“虎胆龙威”，强森接了威利斯的班，而且比阿汤哥更猛，还是那句话，最开始埋下的梗一定要在最后用出来。“众里寻她千百度”那个，真的是别有意味。,2018-07-12,19,罗森·马歇尔·瑟伯,摩天营救,美国,allstar30 rating,"动作,惊悚,冒险",方枪枪

1.除了特效是最新的，其他一切都是上世纪90年代好莱坞老派的不死开挂硬汉救全家的套路。一切分毫不差，没有丝毫新意。该死的一定会死，该活的毫发无伤。2.不过大多观众其实也和好莱坞一样不思进取，很吃这一套。视觉特效很刺激，但比起阿汤哥真爬哈里发塔还是逊色不少。3.从奥森威尔斯《上海小姐》到杜琪峰《神探》再到这部，镜子迷宫百用不爽。4.百度出现的一刹那，我听到了身边观众的哀嚎，而我喷了脏话。全片最失败植入。5.全片最大亮点是“赵隆基”这个名字，不能往深想。6.黄经汉被蝙蝠侠抓到哥谭市后洗心革面重回香港，好不容易建了摩天大楼还被烧了，最终幡然醒悟去西藏建了诺亚方舟。#黄经汉宇宙# 7.两星半,2018-07-21,16,罗森·马歇尔·瑟伯,摩天营救,美国,allstar20 rating,"动作,惊悚,冒险",汪金卫

觉得像是虎胆龙威ｸﾞｯ!(๑•̀ㅂ•́)و✧,2018-07-21,2,罗森·马歇尔·瑟伯,摩天营救,美国,allstar50 rating,"动作,惊悚,冒险",韩某人ヽ(`Д´)ﾉ

就是搞不懂這類電影還是層出不窮，喜劇電影不是二人轉，這簡直就是對電影的侮辱，自娛自樂還想帶著我們一起意淫？,2018-06-15,173,小沈阳,猛虫过江,中国大陆,allstar10 rating,"喜剧,动作",哈珀电影

a piece of shit,2018-06-15,163,小沈阳,猛虫过江,中国大陆,allstar10 rating,"喜剧,动作",吧唧吧唧嗝

昨晚看的，感觉猫眼评分越来越有借鉴意义，而豆瓣越来越成为一群人的狂欢。不说是多么好的佳片，但只要平常心去看，还是不错的。晚上10点50的场次，厅里坐了大概20人左右，笑声还是比较密集的。,2018-06-16,199,小沈阳,猛虫过江,中国大陆,allstar30 rating,"喜剧,动作",草垛垛先生

在看到這片之前，我不理解什么叫視死如歸。,2018-06-14,146,小沈阳,猛虫过江,中国大陆,allstar10 rating,"喜剧,动作",熱血丹心

豆瓣官方麻烦你们能不能审核一下再发布短评！那种发布地域歧视评论的二货竟然能被捧上前排！看过之后觉得，这种两岸合作的影片应该表扬，虽然不完美也应该鼓励，电影没上映之前就发表负面评论，属实没品没德！喜剧就是为了让大家开心，不是恶言相向就过分了！！！,2018-06-16,263,小沈阳,猛虫过江,中国大陆,allstar30 rating,"喜剧,动作",小帅鼠

东北的谐星们算我求你们了，把你们的脏爪子从港台江湖片上挪开行么？什么破马张飞、父子雄兵、煎饼侠……还要折腾多少回啊？草根和侠气跟你们的耍贱扮娘根本就不是一个频道好么？KTV那段看的我尴尬癌都快犯了。段子、小品跟电影之间还差着十万八千里呢好吧？,2018-06-16,127,小沈阳,猛虫过江,中国大陆,allstar10 rating,"喜剧,动作",风间隼

说不上太好，但也不差，对于第一次导演的电影，及格是有的。故事讲清楚了，刘桦几个小弟有点尬，其他的都还行，电影院里观众的笑声是最实际的证明，不过要是非跟什么艺术挂钩抬杠，那就另当别论了。,2018-06-15,197,小沈阳,猛虫过江,中国大陆,allstar30 rating,"喜剧,动作",看着我眼睛说话

我觉得比郭德纲强，这片绝对不止一颗星。,2018-06-15,118,小沈阳,猛虫过江,中国大陆,allstar20 rating,"喜剧,动作",法兰西胶片

平心而论，没有主流评价的差，虽然初导有提升空间；本人作为一名广州观众，也能get懂那些幽默确实引到我连场笑，至少表现形式比王宝强要强。影片选址台湾主场，才能玩起黑帮味儿的瓜葛，小丑般的警察小哥，犯傻的东北老大粗们，创作胆量值得嘉奖，即使套路与和谐都是喜剧通病，给3星拉一下分。,2018-06-16,116,小沈阳,猛虫过江,中国大陆,allstar30 rating,"喜剧,动作",榜上有名猫

这分也有点太惨了吧，虽然喜剧有点尬，但不至于这么多一星吧，支持一下,2018-06-16,99,小沈阳,猛虫过江,中国大陆,allstar30 rating,"喜剧,动作",么么哒

浪费劳资时间,2018-06-15,82,小沈阳,猛虫过江,中国大陆,allstar10 rating,"喜剧,动作",麋鹿

太烂了演员没啥演技，剧情更是烂,2018-06-16,66,小沈阳,猛虫过江,中国大陆,allstar10 rating,"喜剧,动作",无聊的人生

看过最烂的电影之一，完全是浪费时间。内容乏味，人物对话幼稚浅薄，小沈阳的演技刻板僵硬，天雷滚滚、粗制滥造的烂片，,2018-06-15,84,小沈阳,猛虫过江,中国大陆,allstar10 rating,"喜剧,动作",四喜丸子

基本无悬念可以提名年度十烂。实践证明，曲艺演员跨界当导演这事有多不靠谱。继郭德纲、冯巩之后，小沈阳也成功将各种小品舞台上的烂俗段子搬上大银幕，并找来一票演艺圈非著名好友客串加盟，强行硬凑了一部东北人勇闯台湾黑社会的故事，问题是这部电影到底是在黑台湾的黑社会，还是针对东北人自黑？,2018-06-17,58,小沈阳,猛虫过江,中国大陆,allstar10 rating,"喜剧,动作",搬砖侠
